               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.011215,           0.0067194,                   0,            0.016548,                 0.7,            0.060839,            0.019562,            0.062441,            0.014657,                   0,             0.00586,             0.00586,             0.00586
                 140,            0.012523,           0.0065968,                   0,            0.016055,                 0.7,            0.053499,            0.018428,            0.062527,             0.01453,                   0,             0.00583,             0.00583,             0.00583
                 141,            0.012676,           0.0082155,                   0,            0.017677,                 0.7,            0.052978,             0.02046,            0.062456,            0.014681,                   0,              0.0058,              0.0058,              0.0058
                 142,            0.010501,           0.0065682,                   0,            0.016746,                 0.7,            0.042749,            0.014693,            0.062596,            0.014596,                   0,             0.00577,             0.00577,             0.00577
                 143,           0.0089301,           0.0072438,                   0,             0.01847,                 0.7,            0.049652,            0.016361,            0.062191,            0.014943,                   0,             0.00574,             0.00574,             0.00574
                 144,           0.0095568,           0.0064863,                   0,            0.018135,                 0.7,            0.051263,            0.018597,            0.062621,            0.014663,                   0,             0.00571,             0.00571,             0.00571
                 145,            0.010458,           0.0064672,                   0,            0.019391,                 0.7,            0.051299,            0.017204,            0.062267,            0.015115,                   0,             0.00568,             0.00568,             0.00568
                 146,            0.010081,            0.007178,                   0,            0.017857,                 0.7,            0.048986,            0.016721,            0.062387,            0.014883,                   0,             0.00565,             0.00565,             0.00565
                 147,            0.009556,           0.0065776,                   0,            0.017804,                 0.6,             0.04659,            0.015465,            0.062462,            0.015345,                   0,             0.00562,             0.00562,             0.00562
                 148,            0.011218,            0.006146,                   0,            0.018868,                 0.7,            0.054648,            0.019996,            0.063105,            0.014831,                   0,             0.00559,             0.00559,             0.00559
                 149,            0.010571,           0.0059682,                   0,            0.020349,                 0.7,            0.051951,            0.019724,            0.062942,            0.015157,                   0,             0.00556,             0.00556,             0.00556
                 150,           0.0085659,           0.0055728,                   0,            0.016529,                 0.6,            0.046229,            0.017708,             0.06302,             0.01498,                   0,             0.00553,             0.00553,             0.00553
                 151,           0.0094555,           0.0057299,                   0,            0.018405,                 0.6,            0.054936,            0.021019,            0.062509,            0.015326,                   0,              0.0055,              0.0055,              0.0055
                 152,             0.01111,           0.0052297,                   0,            0.017964,                 0.6,            0.049224,            0.021281,            0.063592,            0.015015,                   0,             0.00547,             0.00547,             0.00547
                 153,           0.0096924,           0.0062332,                   0,            0.017857,                 0.6,            0.050402,            0.017992,            0.062892,            0.015277,                   0,             0.00544,             0.00544,             0.00544
                 154,           0.0086823,           0.0077599,                   0,            0.018405,                 0.6,            0.048618,            0.021128,            0.063283,            0.015129,                   0,             0.00541,             0.00541,             0.00541
                 155,            0.010771,           0.0060278,                   0,            0.018927,                 0.6,            0.049924,            0.021463,            0.062379,            0.015624,                   0,             0.00538,             0.00538,             0.00538
                 156,            0.010013,           0.0067277,                   0,            0.018349,                 0.6,            0.045874,            0.019054,            0.063997,            0.015222,                   0,             0.00535,             0.00535,             0.00535
                 157,           0.0088463,           0.0067093,                   0,            0.017857,                 0.6,            0.046409,            0.019684,            0.063153,            0.015429,                   0,             0.00532,             0.00532,             0.00532
                 158,           0.0092667,           0.0053875,                   0,             0.01662,                 0.6,            0.041634,            0.018687,            0.064134,            0.015072,                   0,             0.00529,             0.00529,             0.00529
                 159,           0.0096888,           0.0054459,                   0,            0.019231,                 0.6,            0.046168,            0.018466,            0.063152,            0.015568,                   0,             0.00526,             0.00526,             0.00526
                 160,           0.0088178,           0.0052733,                   0,            0.016393,                 0.5,            0.044976,            0.016459,             0.06405,            0.015306,                   0,             0.00523,             0.00523,             0.00523
                 161,            0.011727,           0.0072377,                   0,            0.016667,                 0.5,            0.048255,            0.020552,            0.063261,            0.015653,                   0,              0.0052,              0.0052,              0.0052
                 162,             0.01089,           0.0040183,                   0,            0.016611,                 0.5,             0.04291,             0.01933,            0.063767,             0.01545,                   0,             0.00517,             0.00517,             0.00517
                 163,           0.0091998,           0.0058464,                   0,             0.01476,                 0.4,            0.046139,            0.019343,            0.062505,            0.015963,                   0,             0.00514,             0.00514,             0.00514
                 164,            0.011075,           0.0057677,                   0,            0.014235,                 0.4,            0.045115,            0.017843,            0.063469,            0.015661,                   0,             0.00511,             0.00511,             0.00511
                 165,            0.010468,            0.006829,                   0,            0.018519,                 0.5,            0.051116,            0.019316,            0.063055,            0.015899,                   0,             0.00508,             0.00508,             0.00508
